crime_type,date,time,latitude,longitude,location
Theft,08-05-2023,20:47:00,19.060010550496763,72.89776744604852,Thane
Fraud,12-01-2023,06:14:00,19.055164952038336,72.97977528518528,Colaba
Assault,12-01-2023,18:26:00,19.01436509586902,72.95487653321054,Thane
Drug Offense,04-09-2023,13:39:00,19.08720832271589,72.86351627412807,Navi Mumbai
Fraud,16-03-2024,06:31:00,19.148221166971485,72.9683054948897,Mulund
Assault,19-09-2022,08:19:00,19.02739720775812,72.91389604473002,Andheri
Assault,08-07-2025,07:41:00,18.945864506970874,72.91376727737389,Colaba
Drug Offense,20-11-2023,18:10:00,19.126741755420912,72.98873431859401,Ghatkopar
Theft,24-08-2024,12:02:00,18.917726750966025,72.98668147016879,Navi Mumbai
Assault,17-02-2025,22:09:00,19.065730154490264,72.85276188323397,Dadar
Assault,23-03-2025,08:50:00,18.92027327571972,72.91333359146293,Colaba
Fraud,19-07-2025,05:10:00,19.1501236256466,72.84818651093798,Mulund
Assault,24-06-2022,16:51:00,18.984415079606865,72.92039751884556,Colaba
Burglary,02-04-2025,18:27:00,19.026373119712517,72.81161616544772,Navi Mumbai
Burglary,01-06-2024,15:37:00,19.177287844320425,72.9246425302766,Andheri
Burglary,17-09-2024,05:01:00,19.11578506078329,72.89141091819062,Andheri
Burglary,23-06-2025,05:36:00,19.12524621242964,72.87757244059989,Thane
Murder,08-09-2024,02:08:00,18.93924156323841,72.81251588646815,Dadar
Theft,16-03-2024,10:53:00,18.99305204061743,72.90316680330936,Bandra
Fraud,30-09-2024,01:06:00,19.103253851582316,72.81856019315671,Dadar
Assault,29-06-2022,16:17:00,19.10173600201029,72.90382948147938,Dadar
Murder,07-08-2022,11:54:00,19.082800172957626,72.94609973276523,Bandra
Domestic Violence,10-07-2024,14:57:00,19.015529838218697,72.95819872052901,Mulund
Domestic Violence,09-11-2023,12:01:00,19.13878203361232,72.86108863820796,Navi Mumbai
Theft,11-02-2022,13:16:00,19.03932949508781,72.95546754018274,Mulund
Theft,26-10-2022,11:54:00,19.0088933398302,72.86700292658453,Borivali
Theft,16-04-2024,09:47:00,18.93841911745421,72.95747264779804,Mulund
Murder,24-08-2025,21:59:00,18.97000376084395,72.89777964934281,Bandra
Drug Offense,19-09-2025,00:02:00,19.227548343005697,72.89582721214988,Thane
Theft,18-05-2024,13:58:00,19.09236723826312,72.92437262009572,Colaba
Domestic Violence,17-06-2024,04:43:00,18.965825512334128,72.96305891989914,Borivali
Murder,20-04-2023,01:58:00,18.985223077213085,72.88011991638253,Colaba
Fraud,29-08-2024,20:21:00,19.217638389402225,72.8006080559892,Thane
Domestic Violence,15-02-2025,18:41:00,18.911599220904765,72.97674659389448,Thane
Drug Offense,15-02-2025,08:55:00,19.021074694578505,72.91747796248909,Mulund
Fraud,02-09-2023,20:12:00,19.00282716671009,72.86275172014766,Dadar
Fraud,19-01-2024,18:04:00,18.964418255949187,72.8650765846714,Ghatkopar
Assault,29-05-2022,16:09:00,19.205194356503466,72.97879031899612,Thane
Theft,04-08-2022,17:14:00,19.0085220952064,72.86194538562377,Dadar
Assault,27-11-2022,03:02:00,19.140524851769257,72.8390064793386,Thane
Fraud,10-04-2025,14:43:00,19.00674843544156,72.80137709932151,Colaba
Drug Offense,10-05-2022,04:49:00,18.926163224603386,72.82394300796453,Navi Mumbai
Drug Offense,12-02-2025,14:07:00,18.92265028935301,72.94218581912129,Navi Mumbai
Theft,11-07-2023,23:28:00,18.909920595724767,72.89299782420818,Andheri
Theft,22-05-2024,22:25:00,18.985467362126982,72.93276315040768,Dadar
Burglary,30-01-2022,16:22:00,19.15583172610995,72.84236227199959,Thane
Assault,09-05-2023,13:12:00,19.025481814019496,72.88439000588133,Bandra
Drug Offense,05-11-2022,23:36:00,19.071046286019023,72.98594590190237,Ghatkopar
Fraud,14-06-2025,08:02:00,18.96465924163882,72.86947818567903,Andheri
Domestic Violence,24-05-2022,15:29:00,19.20010198638808,72.80272583627253,Dadar
Theft,10-06-2022,16:20:00,19.18194483025501,72.92976914861698,Colaba
Assault,18-10-2025,13:11:00,19.048814149232317,72.8513325389949,Thane
Fraud,16-02-2025,15:34:00,18.90222479916237,72.98561829129687,Thane
Domestic Violence,08-02-2022,07:02:00,19.208503040075485,72.9027613054028,Andheri
Theft,06-03-2024,08:00:00,18.949573232109515,72.93673323463885,Dadar
Murder,01-04-2023,04:20:00,18.963528214627875,72.87165519620841,Bandra
Drug Offense,23-07-2023,00:39:00,18.955289821350764,72.90463526052403,Andheri
Assault,15-03-2024,14:47:00,18.970211362599663,72.82964218734024,Bandra
Drug Offense,13-12-2024,16:49:00,19.14357459534812,72.94371862928446,Bandra
Burglary,22-03-2023,04:51:00,19.17078222377623,72.97124379665892,Borivali
Drug Offense,10-11-2022,15:12:00,19.047685037573032,72.9128646783666,Bandra
Fraud,09-09-2023,13:34:00,19.01265111286946,72.94742451227923,Mulund
Drug Offense,22-04-2023,02:45:00,19.199747445458467,72.86470279196136,Ghatkopar
Assault,27-04-2024,21:42:00,19.090257381222624,72.85600710601054,Mulund
Domestic Violence,26-05-2025,09:15:00,19.218618762031905,72.87531352368096,Colaba
Fraud,30-04-2023,11:25:00,19.15077139298369,72.9569821970167,Ghatkopar
Drug Offense,18-03-2024,09:04:00,19.047666251539685,72.81818785718887,Dadar
Drug Offense,11-07-2025,00:35:00,18.98904510474465,72.8943156705552,Dadar
Assault,19-12-2025,23:21:00,19.179493301525515,72.96011928091563,Borivali
Theft,21-11-2025,04:21:00,19.22552386395382,72.8927345190633,Colaba
Burglary,31-07-2023,21:31:00,18.908388667528843,72.89089512384847,Borivali
Domestic Violence,17-09-2024,04:22:00,18.925535380402376,72.98481264360217,Bandra
Burglary,29-01-2024,23:21:00,19.130863275715942,72.85534836771956,Colaba
Drug Offense,29-04-2022,06:28:00,19.098635081752263,72.91992458851995,Andheri
Murder,25-11-2022,17:23:00,19.05399619773547,72.99685650224993,Mulund
Fraud,16-08-2024,16:04:00,19.098895099926317,72.98699576416685,Colaba
Drug Offense,06-08-2022,22:39:00,19.175214423751168,72.8468410559573,Ghatkopar
Domestic Violence,16-11-2022,18:13:00,19.166040506655957,72.8130443066826,Andheri
Theft,06-02-2024,13:13:00,19.028012980425675,72.87448232953226,Mulund
Burglary,02-03-2025,12:06:00,19.01904373795057,72.85238408040769,Ghatkopar
Drug Offense,28-03-2024,20:03:00,18.975874044501072,72.90647998489483,Navi Mumbai
Assault,23-11-2023,00:46:00,19.231889400758263,72.93982584106786,Navi Mumbai
Fraud,14-05-2025,16:29:00,18.9632475705027,72.99254452685709,Dadar
Murder,18-02-2022,16:25:00,19.152633169450745,72.89881688843172,Thane
Murder,17-10-2023,22:51:00,19.15865414373561,72.81029701569281,Mulund
Burglary,06-02-2025,04:07:00,18.909975402400683,72.85329212792617,Thane
Fraud,30-03-2024,14:30:00,19.042886931368606,72.91813007061798,Thane
Assault,15-11-2022,04:19:00,19.223491284070143,72.8936053440301,Ghatkopar
Murder,21-01-2022,19:17:00,19.1668248339331,72.9753456778273,Borivali
Drug Offense,01-09-2024,19:01:00,19.147928725565837,72.8957584649432,Navi Mumbai
Theft,23-06-2024,06:41:00,19.00966210129907,72.86282747651906,Andheri
Theft,24-12-2022,23:24:00,19.17313797126779,72.93079217086154,Andheri
Domestic Violence,05-11-2022,02:31:00,19.22638934666677,72.91228870692183,Colaba
Assault,31-01-2022,19:41:00,19.190965524132743,72.9307871562555,Thane
Burglary,11-09-2024,23:31:00,19.03062932999985,72.98223064553996,Bandra
Domestic Violence,01-03-2023,06:07:00,19.001460315171407,72.96883175469812,Andheri
Murder,30-03-2024,18:38:00,18.90860917997963,72.80953204458815,Mulund
Domestic Violence,23-01-2023,01:29:00,18.9559896621224,72.88385831750851,Ghatkopar
Burglary,25-06-2023,16:42:00,19.124623441224653,72.9008445400969,Thane
Assault,11-06-2024,05:13:00,18.940819964617056,72.98425097928931,Navi Mumbai
Murder,18-12-2023,11:38:00,19.011857494657928,72.97567883616608,Ghatkopar
Murder,30-05-2025,05:12:00,19.180196057910035,72.92723300570006,Navi Mumbai
Murder,19-04-2024,03:04:00,18.92479896033428,72.84361472676447,Navi Mumbai
Theft,23-04-2022,15:00:00,19.123068909805465,72.97220695455074,Ghatkopar
Fraud,25-02-2022,16:12:00,19.220912251693107,72.80926443798562,Navi Mumbai
Domestic Violence,05-12-2023,14:18:00,19.05959373620217,72.80583270377217,Navi Mumbai
Drug Offense,19-08-2024,14:03:00,19.03571271562866,72.99027511216147,Navi Mumbai
Drug Offense,30-11-2025,00:56:00,19.219123357736382,72.8260404379286,Dadar
Domestic Violence,11-01-2022,20:32:00,19.01254069949652,72.91155223425304,Colaba
Fraud,02-06-2022,09:00:00,19.16354505130149,72.83640124701499,Bandra
Murder,03-12-2022,23:20:00,18.949706247771623,72.8249471466392,Ghatkopar
Murder,29-06-2022,03:31:00,19.052851789654948,72.89166150866362,Colaba
Domestic Violence,09-06-2024,11:29:00,19.16347498830236,72.8337743268581,Borivali
Assault,01-06-2022,11:47:00,18.914361971022807,72.82263171539678,Colaba
Domestic Violence,21-04-2025,06:22:00,18.979791290005,72.8500624234057,Navi Mumbai
Burglary,22-12-2025,00:04:00,19.23220739242261,72.88717351254637,Colaba
Drug Offense,17-12-2023,00:25:00,19.134142550466738,72.88573213977479,Andheri
Theft,02-05-2025,00:34:00,19.04786366085444,72.98260811319689,Dadar
Domestic Violence,20-12-2022,12:15:00,18.985837055015644,72.85666231706556,Colaba
Murder,13-08-2024,20:59:00,19.1775536690974,72.98842131528765,Andheri
Domestic Violence,20-01-2024,09:15:00,19.058054585556828,72.91731325746596,Navi Mumbai
Drug Offense,19-08-2024,13:43:00,19.20442169443069,72.80059794304589,Borivali
Theft,09-10-2024,19:13:00,19.16297606188316,72.83043246327762,Ghatkopar
Fraud,28-04-2023,20:53:00,19.046234951713235,72.97919152568306,Navi Mumbai
Drug Offense,30-04-2024,14:34:00,19.095197017809987,72.97315246522533,Andheri
Fraud,22-03-2025,07:30:00,18.97291982877424,72.94359697647081,Thane
Domestic Violence,13-06-2023,11:40:00,18.906012054435948,72.82102383197515,Borivali
Drug Offense,04-05-2022,20:40:00,19.17785658584105,72.90674973759074,Ghatkopar
Assault,27-10-2024,23:02:00,19.149622685018613,72.81099034643819,Andheri
Drug Offense,15-01-2024,06:52:00,19.126701050601078,72.93282734415146,Colaba
Theft,01-06-2022,04:55:00,19.174761351849945,72.88920175111897,Bandra
Fraud,22-09-2022,11:44:00,19.222702776009964,72.8018335890255,Ghatkopar
Fraud,01-08-2024,20:07:00,18.9156451822699,72.93169101917658,Borivali
Theft,19-08-2023,04:57:00,18.948551011497702,72.9939517857379,Ghatkopar
Burglary,03-05-2024,12:04:00,18.97970524731332,72.8562275135956,Bandra
Theft,09-10-2025,09:44:00,19.04760157355795,72.93930149587729,Mulund
Murder,28-11-2023,22:00:00,19.083357092448946,72.89242813435459,Bandra
Domestic Violence,09-10-2022,17:17:00,19.17240116250856,72.94897661016469,Colaba
Fraud,26-07-2022,06:29:00,19.17506029717023,72.99413333875472,Mulund
Murder,22-09-2023,09:45:00,19.224204932013823,72.91940310493568,Mulund
Assault,22-01-2025,02:28:00,19.162887365547974,72.98781148651564,Thane
Drug Offense,02-11-2024,12:25:00,19.22521665307871,72.90110994380848,Dadar
Murder,01-11-2024,03:59:00,18.971328805855485,72.96984660225314,Mulund
Domestic Violence,28-02-2022,03:06:00,19.15247043949687,72.85849367365488,Borivali
Domestic Violence,04-04-2024,00:57:00,19.04803867736065,72.81838749902757,Ghatkopar
Assault,02-01-2025,11:24:00,18.925101857632622,72.83219499132937,Colaba
Assault,14-03-2024,02:30:00,19.059374455328392,72.88456167301074,Borivali
Burglary,26-10-2022,18:50:00,19.010933030900148,72.81269127439701,Mulund
Domestic Violence,06-08-2023,07:59:00,19.031988121502557,72.99540973840372,Andheri
Burglary,02-04-2022,23:06:00,19.05039896964061,72.93688522126003,Mulund
Murder,03-05-2023,22:02:00,19.098492013427386,72.99476028009144,Thane
Assault,14-07-2022,01:23:00,19.05152578568486,72.91315888943173,Bandra
Theft,27-03-2023,08:07:00,19.21014947382693,72.90754095948711,Andheri
Theft,22-06-2025,14:01:00,19.21702616187819,72.96053341062549,Ghatkopar
Drug Offense,12-04-2024,21:06:00,19.212872369227973,72.99551076211826,Bandra
Drug Offense,08-06-2025,02:34:00,19.106333479129532,72.99588444966757,Bandra
Fraud,11-03-2024,05:05:00,19.11568479442252,72.84104204064565,Borivali
Drug Offense,05-05-2022,10:13:00,18.99378720721505,72.88153549995769,Thane
Fraud,08-05-2023,22:27:00,19.01575308756723,72.92824276565807,Navi Mumbai
Murder,22-09-2022,07:03:00,19.045659459428403,72.99198003821832,Colaba
Murder,05-04-2024,05:53:00,19.158431605163187,72.94275067614865,Borivali
Assault,14-11-2024,03:40:00,18.984584732678808,72.87027460490238,Mulund
Theft,02-07-2023,09:07:00,18.91799946819196,72.87490230287254,Bandra
Domestic Violence,28-12-2024,05:36:00,18.94027245066133,72.86997472852045,Bandra
Assault,27-12-2023,15:52:00,19.015340047510968,72.95451318247176,Dadar
Assault,04-06-2022,01:31:00,18.958752633281517,72.89475017950039,Dadar
Theft,18-02-2025,01:46:00,18.943466854031623,72.98071357732614,Borivali
Murder,13-01-2023,04:18:00,19.21501854458821,72.81650367315136,Dadar
Domestic Violence,18-07-2022,11:17:00,19.02442076361713,72.80982310225342,Ghatkopar
Domestic Violence,05-03-2024,16:21:00,19.17313607036368,72.99614497889493,Borivali
Theft,04-04-2024,03:45:00,19.17590086149438,72.81711829124069,Borivali
Domestic Violence,10-02-2022,11:31:00,19.13926699849174,72.85686546792687,Mulund
Drug Offense,03-06-2025,05:51:00,19.22415432310634,72.9944161561044,Mulund
Burglary,01-02-2022,16:16:00,19.091299355374534,72.93790751188597,Thane
Burglary,02-06-2024,06:48:00,19.03829842005283,72.83453416189022,Mulund
Burglary,05-03-2023,08:28:00,19.13286560098705,72.81928222322554,Ghatkopar
Drug Offense,28-03-2022,12:54:00,19.098038100988727,72.83530216834076,Colaba
Theft,05-06-2023,17:40:00,18.94255311044652,72.93484245465046,Mulund
Assault,18-05-2023,09:17:00,19.162906937790066,72.9025907793061,Andheri
Murder,10-11-2022,09:20:00,18.982538278883386,72.96617683806173,Borivali
Domestic Violence,15-10-2022,21:09:00,19.204146881624617,72.80510467099188,Ghatkopar
Theft,02-11-2023,10:47:00,19.07397870492704,72.89981308072763,Andheri
Burglary,26-09-2024,17:35:00,19.231835387891845,72.86956388438955,Dadar
Fraud,06-06-2022,21:45:00,19.20307537053596,72.89868620529676,Thane
Assault,07-05-2022,06:35:00,18.90051522088839,72.9778827029373,Borivali
Drug Offense,15-12-2025,07:58:00,18.912267123766707,72.99818545639721,Navi Mumbai
Fraud,20-11-2022,10:55:00,19.231630726700093,72.83033256663099,Andheri
Fraud,22-12-2025,02:18:00,19.09273215402909,72.90800177835003,Thane
Domestic Violence,27-02-2022,21:34:00,19.22021744270945,72.87644246782263,Thane
Domestic Violence,30-06-2025,03:20:00,19.1742599227828,72.87106737593123,Dadar
Drug Offense,18-07-2025,21:47:00,19.129485242560506,72.99727327873569,Dadar
Domestic Violence,20-06-2025,15:13:00,19.230312768093263,72.815366807598,Dadar
Burglary,09-12-2025,09:04:00,18.97108586751173,72.96662348102167,Ghatkopar
Drug Offense,05-10-2025,13:29:00,18.9024492178976,72.81056880748143,Andheri
Domestic Violence,03-08-2022,20:43:00,19.149661248815136,72.92266099840255,Thane
Fraud,24-07-2023,07:12:00,19.01680988414639,72.85222376211446,Dadar
Theft,08-09-2023,20:52:00,19.203224824536672,72.85075595453365,Thane
Murder,07-08-2023,07:18:00,19.10918027619305,72.92353876398073,Navi Mumbai
Domestic Violence,06-05-2024,21:31:00,18.96348790495817,72.93868415789667,Colaba
Fraud,04-03-2024,05:30:00,19.073186465260697,72.80981169581689,Andheri
Burglary,11-12-2022,04:20:00,19.03203231204761,72.97225288465332,Ghatkopar
Assault,26-06-2023,23:57:00,18.94940530711703,72.93865736378791,Navi Mumbai
Domestic Violence,29-08-2022,02:12:00,19.04477215257112,72.84907430556994,Bandra
Drug Offense,14-04-2024,08:18:00,19.2061749715852,72.9718962977785,Borivali
Domestic Violence,23-02-2025,07:34:00,18.98819532693582,72.87129171485479,Thane
Domestic Violence,02-04-2025,22:22:00,19.085629034583235,72.82602618233065,Borivali
Domestic Violence,18-07-2023,02:39:00,19.10343145987081,72.95398279177334,Navi Mumbai
Drug Offense,25-07-2024,10:54:00,19.089221208514303,72.82275188724634,Dadar
Theft,21-02-2025,15:54:00,19.23427530087994,72.94483483714372,Borivali
Domestic Violence,14-06-2022,17:42:00,19.13885741411869,72.9719456966546,Dadar
Murder,11-05-2025,23:12:00,19.20396920693641,72.95264969707371,Thane
Theft,27-11-2025,05:06:00,19.10197631016939,72.83537354881116,Ghatkopar
Burglary,29-12-2023,22:07:00,18.949309955340222,72.82866193220008,Mulund
Burglary,30-08-2024,08:23:00,19.01978884085399,72.85486770439785,Ghatkopar
Assault,02-01-2024,06:03:00,19.151504801013303,72.82139884037605,Mulund
Domestic Violence,01-02-2023,05:50:00,19.03641296905771,72.8105320466635,Thane
Fraud,02-12-2022,17:40:00,19.18741564833254,72.88264473558488,Thane
Drug Offense,05-05-2025,22:07:00,18.95110044955845,72.9307322190956,Ghatkopar
Domestic Violence,25-10-2023,13:16:00,19.176825446729865,72.98832150308007,Thane
Theft,08-06-2025,05:38:00,19.06687681579201,72.95663790262692,Colaba
Domestic Violence,08-07-2024,14:00:00,19.138816137556127,72.81135248737456,Ghatkopar
Theft,27-07-2024,07:28:00,19.05089094760611,72.90632927870706,Colaba
Murder,16-11-2024,16:24:00,18.98095351375798,72.87260865698708,Thane
Theft,04-04-2023,19:30:00,18.99080931608817,72.90118943229817,Andheri
Drug Offense,30-10-2024,03:02:00,18.9876517040292,72.97929625681316,Andheri
Assault,17-07-2024,04:28:00,18.922890084632293,72.83979659585734,Ghatkopar
Assault,06-04-2024,04:18:00,19.037816521955943,72.85725490573807,Dadar
Burglary,27-05-2024,02:13:00,19.221741233933656,72.8546097515848,Mulund
Theft,03-12-2024,10:39:00,19.05566353361911,72.95216818362749,Mulund
Murder,13-06-2022,16:33:00,19.106803567841716,72.99284334881597,Borivali
Murder,14-08-2023,02:02:00,18.989607542194385,72.84090540735318,Ghatkopar
Drug Offense,07-01-2024,20:18:00,19.218212583141284,72.86739303195934,Mulund
Theft,25-10-2024,02:28:00,19.06135632454541,72.99602740432995,Bandra
Murder,25-03-2022,21:00:00,19.07526048943124,72.98545232875418,Andheri
Murder,14-03-2022,16:10:00,18.947466121570923,72.87315275239092,Colaba
Assault,25-11-2024,16:55:00,18.91077467701572,72.87018923321666,Borivali
Fraud,19-02-2023,00:03:00,18.98345750557042,72.85582966047527,Thane
Drug Offense,20-07-2025,23:48:00,18.984256007451187,72.84787820906568,Andheri
Theft,01-07-2022,17:27:00,19.0063048678433,72.90219758880987,Bandra
Domestic Violence,30-05-2025,11:30:00,19.06486804253405,72.9098910769997,Thane
Burglary,04-08-2023,20:26:00,18.931148917709443,72.8449788933942,Colaba
Assault,22-09-2024,14:13:00,18.952366041827588,72.90555089146068,Andheri
Murder,23-08-2025,17:25:00,19.081599892550575,72.85206148623183,Navi Mumbai
Murder,07-04-2023,20:21:00,19.06887113442196,72.89712486649397,Andheri
Murder,03-07-2024,10:25:00,19.06729899166469,72.93004267862223,Navi Mumbai
Fraud,14-10-2023,12:38:00,19.168112543391807,72.96287454793921,Borivali
Theft,07-10-2025,07:27:00,19.03004534135197,72.97228771621347,Andheri
Fraud,08-02-2024,22:34:00,18.904006581438843,72.81703857577028,Thane
Drug Offense,02-11-2024,01:07:00,19.21205501385379,72.96448891165326,Ghatkopar
Drug Offense,07-10-2024,17:42:00,19.01850511520936,72.82213615067488,Thane
Drug Offense,18-01-2025,19:25:00,19.195140394354212,72.83706233391982,Colaba
Theft,29-09-2022,10:52:00,19.16547717917206,72.80200400731059,Andheri
Domestic Violence,31-03-2022,00:44:00,19.2170244086339,72.85986111119345,Ghatkopar
Domestic Violence,06-10-2023,08:24:00,18.907324891236,72.8294070699971,Thane
Theft,29-06-2024,21:59:00,19.141489319301463,72.98705366523154,Navi Mumbai
Assault,24-09-2023,09:06:00,19.056779618108266,72.92385198004011,Bandra
Burglary,08-03-2022,14:38:00,19.214635689926958,72.86635321721016,Mulund
Burglary,13-10-2022,20:17:00,19.04328914006561,72.8145625566223,Thane
Domestic Violence,25-02-2022,09:11:00,19.22042431524762,72.88898244416566,Ghatkopar
